id	title	description	link	price	availability	image_link	gtin	mpn	brand	update_type
3692	Doom Eternal Standard Edition Bethesda Xbox One Físico	Doom Eternal Standard Edition Bethesda Xbox One Físico Con este juego de Doom vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/doom-eternal-standard-edition-bethesda-xbox-one-fisico/p/MLM15588236	720 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_769315-MLA44444778695_122020-O.jpg	00710859275060		Doom	merge
3693	Assassins Creed Odyssey Standard Edition Ubisoft Xbox One F	Assassins Creed Odyssey Standard Edition Ubisoft Xbox One F Con este juego de Assassin s Creed vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/assassins-creed-odyssey-standard-edition-ubisoft-xbox-one-fisico/p/MLM13520202	616 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_668095-MLA44342327722_122020-O.jpg	00710859275077		Assassin s Creed	merge
3694	Call of Duty Black Ops 4 Standard Edition Actvision Xbox On	Call of Duty Black Ops 4 Standard Edition Actvision Xbox On Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/call-of-duty-black-ops-4-standard-edition-actvision-xbox-one-fisico/p/MLM15257475	718 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_697265-MLA45254874485_032021-O.jpg	00710859275084		Call of Duty	merge
3695	Spyro Reignited Trilogy Standard Edition Activision Xbox On	Spyro Reignited Trilogy Standard Edition Activision Xbox On Con este juego de Spyro vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/spyro-reignited-trilogy-standard-edition-activision-xbox-one-fisico/p/MLM15030515	629 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_748700-MLA45076859528_032021-O.jpg	00710859275091		Spyro	merge
3696	Sekiro Shadows Die Twice Game of the Year Edition Activisio	Sekiro Shadows Die Twice Game of the Year Edition Activisio Con este juego de Sekiro vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/sekiro-shadows-die-twice-game-of-the-year-edition-activision-xbox-one-fisico/p/MLM19120247	951 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_972897-MLA50181386438_062022-O.jpg	00710859275107		Sekiro	merge
3697	Prey Standard Edition Bethesda Xbox One Físico	Prey Standard Edition Bethesda Xbox One Físico Con este juego de Prey vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/prey-standard-edition-bethesda-xbox-one-fisico/p/MLM19312663	457 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_898891-MLA50784073428_072022-O.jpg	00710859275114		Prey	merge
3698	Watch Dogs 2 Standard Edition Ubisoft Xbox One Físico	Watch Dogs 2 Standard Edition Ubisoft Xbox One Físico Con este juego de Watch Dogs vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/watch-dogs-2-standard-edition-ubisoft-xbox-one-fisico/p/MLM6304044	500 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_921460-MLA51231228155_082022-O.jpg	00710859275121		Watch Dogs	merge
3699	It Takes Two Standard Edition Electronic Arts Xbox One Físi	It Takes Two Standard Edition Electronic Arts Xbox One Físi Con este juego de It Takes Two vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/it-takes-two-standard-edition-electronic-arts-xbox-one-fisico/p/MLM17749290	764 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_810018-MLA45629481523_042021-O.jpg	00710859275138		It Takes Two	merge
3700	Call of Duty Black Ops II Standard Edition Activision PS3 F	Call of Duty Black Ops II Standard Edition Activision PS3 F Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/call-of-duty-black-ops-ii-standard-edition-activision-ps3-fisico/p/MLM6084098	2092 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_798181-MLA45087868808_032021-O.jpg	00710859275145		Call of Duty	merge
3701	Minecraft Standard Edition Microsoft PC Digital	Minecraft Standard Edition Microsoft PC Digital Minecraft es un videojuego líder dentro del género de la aventura y la acción donde quien juega puede elegir entre supervivencia creatividad y dificultad extrema. Gracias al casi infinito mundo de terrenos que presenta es posible jugar durante horas y encontrar múltiples desafíos.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/minecraft-standard-edition-microsoft-pc-digital/p/MLM15588235	652 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_676793-MLA45065753740_032021-O.jpg	00710859275152		Minecraft	merge
3702	Gears of War Standard Edition Microsoft Xbox 360 Digital	Gears of War Standard Edition Microsoft Xbox 360 Digital Con este juego de Gears of War vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/gears-of-war-standard-edition-microsoft-xbox-360-digital/p/MLM6176806	215 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_971061-MLA44528888749_012021-O.jpg	00710859275169		Gears of War	merge
3703	Gears of War Standard Edition Microsoft Xbox 360 Físico	Gears of War Standard Edition Microsoft Xbox 360 Físico Con este juego de Gears of War vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/gears-of-war-standard-edition-microsoft-xbox-360-fisico/p/MLM6176804	215 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_765492-MLA44528888744_012021-O.jpg	00710859275183		Gears of War	merge
3704	Left 4 Dead 2 Standard Edition Valve Xbox One Digital	Left 4 Dead 2 Standard Edition Valve Xbox One Digital Con este juego de Left 4 Dead vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/left-4-dead-2-standard-edition-valve-xbox-one-digital/p/MLM15469070	148 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_651961-MLA44446274520_122020-O.jpg	00710859275190		Left 4 Dead	merge
3705	Fortnite The Last Laugh Bundle Standard Edition Epic Games 	Fortnite The Last Laugh Bundle Standard Edition Epic Games  Con este juego de Fortnite vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/fortnite-the-last-laugh-bundle-standard-edition-epic-games-ps5-fisico/p/MLM18103161	584 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_680209-MLA46504064272_062021-O.jpg	00710859275206		Fortnite	merge
3706	NBA 2K22 Standard Edition 2K Xbox One Físico	NBA 2K22 Standard Edition 2K Xbox One Físico Con este juego de NBA 2K vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/nba-2k22-standard-edition-2k-xbox-one-fisico/p/MLM18500300	1472 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_653437-MLA48241203106_112021-O.jpg	00710859275213		NBA 2K	merge
3707	LEGO Batman 3 Beyond Gotham Standard Edition Warner Bros. X	LEGO Batman 3 Beyond Gotham Standard Edition Warner Bros. X Con este juego de Lego vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/lego-batman-3-beyond-gotham-standard-edition-warner-bros-xbox-360-fisico/p/MLM6136911	944 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_766090-MLA45077072474_032021-O.jpg	00710859275220		Lego	merge
3708	Assassins Creed II Standard Edition Ubisoft Xbox 360 Físico	Assassins Creed II Standard Edition Ubisoft Xbox 360 Físico Con este juego de Assassin s Creed vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/assassins-creed-ii-standard-edition-ubisoft-xbox-360-fisico/p/MLM18596269	764 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_875432-MLA51001097416_082022-O.jpg	00710859275237		Assassin s Creed	merge
3709	Fallout 4 Standard Edition Bethesda Softworks Xbox One Físi	Fallout 4 Standard Edition Bethesda Softworks Xbox One Físi Con este juego de Fallout vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. 	https://www.gamestoremercadoshopscom.ml/fallout-4-standard-edition-bethesda-softworks-xbox-one-fisico/p/MLM6098091	1304 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_628255-MLA44637860703_012021-O.jpg	00710859275244		Fallout	merge
3710	Metal Gear Solid V The Phantom Pain Standard Edition Konami	Metal Gear Solid V The Phantom Pain Standard Edition Konami Con este juego de Metal Gear vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/metal-gear-solid-v-the-phantom-pain-standard-edition-konami-xbox-one-fisico/p/MLM6194079	494 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_948447-MLA45087868887_032021-O.jpg	00710859275251		Metal Gear	merge
3711	Destiny Standard Edition Activision Xbox 360 Físico	Destiny Standard Edition Activision Xbox 360 Físico Con este juego de Destiny vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/destiny-standard-edition-activision-xbox-360-fisico/p/MLM6136876	764 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_979356-MLA47526611481_092021-O.jpg	00710859275268		Destiny	merge
3712	Red Dead Redemption 2 Standard Edition Rockstar Games Xbox 	Red Dead Redemption 2 Standard Edition Rockstar Games Xbox  Ambientado a fines del siglo XIX y comienzos del XX Red Dead narra la historia del bandido John Marston quien es chantajeado por agentes federales que además tienen amenazada a su familia. Es una franquicia de videojuegos que combina sus modernos gráficos y una gran cantidad de desafíos para sus gamers. Su completa historia hace que sea considerado por la crítica especializada como uno de los mejores juegos dentro del género aventura en los últimos años.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/red-dead-redemption-2-standard-edition-rockstar-games-xbox-one-fisico/p/MLM14807282	279 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_854892-MLA46792259812_072021-O.jpg	00710859275275		Red Dead	merge
3713	Grand Theft Auto V Standard Edition Rockstar Games Xbox One	Grand Theft Auto V Standard Edition Rockstar Games Xbox One Con este juego de Grand Theft Auto vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/grand-theft-auto-v-standard-edition-rockstar-games-xbox-one-fisico/p/MLM6084026	629 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_736292-MLA44367309853_122020-O.jpg	00710859275282		Grand Theft Auto	merge
3714	Call of Duty Black Ops III Standard Edition Activision PS3 	Call of Duty Black Ops III Standard Edition Activision PS3  Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.	https://www.gamestoremercadoshopscom.ml/call-of-duty-black-ops-iii-standard-edition-activision-ps3-fisico/p/MLM6084084	1124 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_612828-MLA47636002919_092021-O.jpg	00710859275299		Call of Duty	merge
3715	Call of Duty Black Ops Collection Activision PS3 Físico	Call of Duty Black Ops Collection Activision PS3 Físico Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/call-of-duty-black-ops-collection-activision-ps3-fisico/p/MLM15800647	538 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_930107-MLA47093366726_082021-O.jpg	00710859275312		Call of Duty	merge
